time,temperature_2m,apparent_temperature,precipitation_probability,precipitation,rain,showers,snowfall,cloud_cover_high,cloud_cover,wind_speed_10m,wind_gusts_10m,cloud_cover_mid,dew_point_2m,wet_bulb_temperature_2m
2024-10-15T02:00,57.4,50.7,0.0,0.0,0.0,0.0,0.0,0,1,9.1,24.1,1,28.5,44.1
2024-10-15T03:00,54.6,49.1,0.0,0.0,0.0,0.0,0.0,0,0,3.3,8.3,0,26.1,41.9
2024-10-15T04:00,53.3,48.4,0.0,0.0,0.0,0.0,0.0,0,0,3.1,9.0,0,30.2,42.4
2024-10-15T05:00,52.6,46.2,0.0,0.0,0.0,0.0,0.0,0,0,8.9,9.0,0,30.2,42.0
2024-10-15T06:00,49.8,43.1,0.0,0.0,0.0,0.0,0.0,0,0,9.7,9.7,0,29.9,40.4
2024-10-15T07:00,48.2,42.1,0.0,0.0,0.0,0.0,0.0,0,0,7.6,9.4,0,30.4,39.6
2024-10-15T08:00,45.1,39.2,0.0,0.0,0.0,0.0,0.0,0,0,7.6,13.3,0,31.6,38.3
2024-10-15T09:00,46.1,39.1,0.0,0.0,0.0,0.0,0.0,0,0,10.6,13.3,0,29.0,38.0
2024-10-15T10:00,48.7,42.3,0.0,0.0,0.0,0.0,0.0,0,0,10.2,10.1,0,33.2,40.8
2024-10-15T11:00,57.5,52.6,0.0,0.0,0.0,0.0,0.0,0,0,2.9,8.6,0,30.0,44.6
2024-10-15T12:00,61.5,56.1,0.0,0.0,0.0,0.0,0.0,0,0,8.4,20.5,0,35.7,48.5
2024-10-15T13:00,69.7,64.9,0.0,0.0,0.0,0.0,0.0,0,0,6.9,15.8,0,36.9,52.8
2024-10-15T14:00,73.7,67.9,0.0,0.0,0.0,0.0,0.0,0,0,13.2,16.2,0,35.7,54.1
2024-10-15T15:00,75.1,67.9,0.0,0.0,0.0,0.0,0.0,0,28,17.2,20.5,28,31.3,53.2
2024-10-15T16:00,74.7,68.3,0.0,0.0,0.0,0.0,0.0,0,40,17.3,22.0,40,37.5,55.1
2024-10-15T17:00,75.5,70.0,0.0,0.0,0.0,0.0,0.0,0,4,9.5,13.0,4,35.1,54.6
2024-10-15T18:00,76.6,69.7,0.0,0.0,0.0,0.0,0.0,0,15,10.6,14.8,15,30.0,53.4
2024-10-15T19:00,72.7,63.9,0.0,0.0,0.0,0.0,0.0,0,4,18.8,30.6,4,31.6,52.3
2024-10-15T20:00,68.5,61.3,0.0,0.0,0.0,0.0,0.0,0,0,10.4,29.2,0,27.0,49.1
2024-10-15T21:00,61.6,53.2,0.0,0.0,0.0,0.0,0.0,0,0,15.8,38.2,0,29.0,46.4
2024-10-15T22:00,58.2,50.4,0.0,0.0,0.0,0.0,0.0,0,0,13.2,38.2,0,28.5,44.5
2024-10-15T23:00,55.3,49.8,0.0,0.0,0.0,0.0,0.0,0,0,4.1,18.4,0,27.4,42.7
2024-10-16T00:00,52.9,46.8,0.0,0.0,0.0,0.0,0.0,0,1,6.0,6.1,1,27.3,41.3
2024-10-16T01:00,50.7,44.6,0.0,0.0,0.0,0.0,0.0,0,0,5.2,6.5,0,25.4,39.6
2024-10-16T02:00,48.2,41.4,0.0,0.0,0.0,0.0,0.0,0,0,7.6,9.7,0,25.0,38.1
2024-10-16T03:00,46.0,39.9,0.0,0.0,0.0,0.0,0.0,0,0,5.9,9.0,0,26.8,37.3
2024-10-16T04:00,44.2,39.6,0.0,0.0,0.0,0.0,0.0,0,0,2.2,3.2,0,30.4,37.4
2024-10-16T05:00,43.4,37.5,0.0,0.0,0.0,0.0,0.0,0,0,6.9,8.6,0,30.1,36.8
2024-10-16T06:00,43.1,38.2,0.0,0.0,0.0,0.0,0.0,0,0,1.8,3.6,0,28.0,35.9
2024-10-16T07:00,41.6,35.5,0.0,0.0,0.0,0.0,0.0,0,0,6.3,7.9,0,27.5,34.9
2024-10-16T08:00,40.6,35.7,0.0,0.0,0.0,0.0,0.0,0,0,2.2,2.9,0,28.2,34.6
2024-10-16T09:00,40.0,34.9,0.0,0.0,0.0,0.0,0.0,0,1,2.5,4.7,0,27.6,34.0
2024-10-16T10:00,41.1,36.5,0.0,0.0,0.0,0.0,0.0,0,2,2.6,2.5,0,31.3,36.0
2024-10-16T11:00,49.8,45.6,0.0,0.0,0.0,0.0,0.0,0,2,1.0,3.2,1,31.4,40.9
2024-10-16T12:00,57.8,53.7,0.0,0.0,0.0,0.0,0.0,0,1,1.6,6.8,1,32.4,45.5
2024-10-16T13:00,67.6,64.1,0.0,0.0,0.0,0.0,0.0,0,0,0.8,7.9,0,35.1,51.2
2024-10-16T14:00,75.1,72.1,0.0,0.0,0.0,0.0,0.0,0,0,2.3,7.6,0,33.7,54.0
2024-10-16T15:00,79.0,75.6,0.0,0.0,0.0,0.0,0.0,0,2,4.1,13.3,2,31.9,55.0
2024-10-16T16:00,82.2,77.1,0.0,0.0,0.0,0.0,0.0,0,28,6.9,17.3,28,26.5,54.5
2024-10-16T17:00,77.9,68.4,2.0,0.0,0.0,0.0,0.0,0,99,22.0,24.8,99,32.3,54.7
2024-10-16T18:00,77.1,68.9,8.0,0.0,0.0,0.0,0.0,0,100,17.9,20.5,100,34.2,55.0
2024-10-16T19:00,73.4,68.2,2.0,0.0,0.0,0.0,0.0,0,99,10.2,13.0,99,39.2,55.2
2024-10-16T20:00,69.8,63.9,4.0,0.0,0.0,0.0,0.0,0,99,11.6,23.8,99,37.8,53.1
2024-10-16T21:00,71.3,65.2,7.0,0.0,0.0,0.0,0.0,0,100,10.4,27.0,100,34.7,52.7
2024-10-16T22:00,67.8,59.3,3.0,0.0,0.0,0.0,0.0,0,14,14.6,52.6,14,25.3,48.3
2024-10-16T23:00,62.1,54.9,1.0,0.0,0.0,0.0,0.0,2,2,13.0,21.2,0,32.6,47.7
2024-10-17T00:00,60.4,54.6,0.0,0.0,0.0,0.0,0.0,0,0,7.7,15.1,0,32.6,46.9
2024-10-17T01:00,58.7,52.8,0.0,0.0,0.0,0.0,0.0,0,0,8.0,19.4,0,31.8,45.8
2024-10-17T02:00,56.4,51.1,0.0,0.0,0.0,0.0,0.0,13,99,5.4,22.3,99,31.7,44.5
2024-10-17T03:00,58.6,50.4,0.0,0.0,0.0,0.0,0.0,0,2,14.8,27.4,2,28.8,44.8
2024-10-17T04:00,58.1,49.8,0.0,0.0,0.0,0.0,0.0,0,0,16.3,29.9,0,30.6,45.1
2024-10-17T05:00,57.1,49.4,0.0,0.0,0.0,0.0,0.0,0,0,12.6,25.6,0,28.3,43.9
2024-10-17T06:00,56.6,48.8,0.0,0.0,0.0,0.0,0.0,0,0,13.9,26.3,0,29.9,44.1
2024-10-17T07:00,55.1,47.0,0.0,0.0,0.0,0.0,0.0,0,19,16.6,32.4,19,32.4,44.1
2024-10-17T08:00,56.6,48.6,0.0,0.0,0.0,0.0,0.0,1,9,15.2,37.8,9,30.6,44.3
2024-10-17T09:00,55.7,47.3,0.0,0.0,0.0,0.0,0.0,9,9,17.7,32.0,0,32.3,44.3
2024-10-17T10:00,57.0,50.9,0.0,0.0,0.0,0.0,0.0,11,13,10.8,33.1,13,35.3,46.0
2024-10-17T11:00,59.3,52.8,0.0,0.0,0.0,0.0,0.0,99,99,12.6,32.4,99,36.2,47.5
2024-10-17T12:00,61.9,53.5,0.0,0.0,0.0,0.0,0.0,100,100,18.4,30.6,100,33.9,48.1
2024-10-17T13:00,65.8,57.6,0.0,0.0,0.0,0.0,0.0,100,100,17.7,28.1,100,33.5,49.8
2024-10-17T14:00,70.5,60.9,0.0,0.0,0.0,0.0,0.0,99,99,22.0,33.5,99,32.0,51.5
2024-10-17T15:00,73.2,64.3,1.0,0.0,0.0,0.0,0.0,99,99,18.8,31.0,62,30.9,52.3
2024-10-17T16:00,74.2,64.2,2.0,0.0,0.0,0.0,0.0,98,98,22.9,33.5,19,30.6,52.6
2024-10-17T17:00,74.9,64.7,2.0,0.0,0.0,0.0,0.0,98,98,25.9,42.8,89,34.6,54.3
2024-10-17T18:00,73.9,64.4,3.0,0.0,0.0,0.0,0.0,100,100,21.7,43.2,92,31.5,52.8
2024-10-17T19:00,72.1,63.2,1.0,0.0,0.0,0.0,0.0,98,100,19.3,36.0,100,32.2,52.2
2024-10-17T20:00,69.2,62.2,0.0,0.0,0.0,0.0,0.0,98,98,9.4,21.6,0,27.6,49.5
2024-10-17T21:00,62.9,56.8,1.0,0.0,0.0,0.0,0.0,27,28,8.8,9.0,28,32.6,48.1
2024-10-17T22:00,60.4,53.3,1.0,0.0,0.0,0.0,0.0,54,54,12.3,24.5,0,31.2,46.5
2024-10-17T23:00,61.6,53.6,3.0,0.0,0.0,0.0,0.0,43,50,16.7,30.6,50,33.0,47.6
2024-10-18T00:00,59.2,51.4,0.0,0.0,0.0,0.0,0.0,0,91,16.2,29.9,91,33.6,46.6
2024-10-18T01:00,59.0,51.0,0.0,0.0,0.0,0.0,0.0,0,0,15.7,27.7,0,31.4,45.8
2024-10-18T02:00,56.2,49.2,0.0,0.0,0.0,0.0,0.0,0,9,13.0,25.6,9,33.4,45.0
2024-10-18T03:00,55.0,48.1,0.0,0.0,0.0,0.0,0.0,4,23,12.5,22.3,23,33.4,44.3
2024-10-18T04:00,55.2,47.7,0.0,0.0,0.0,0.0,0.0,99,99,15.2,23.4,66,33.7,44.5
2024-10-18T05:00,55.6,48.7,0.0,0.0,0.0,0.0,0.0,100,100,12.6,22.7,99,33.4,44.7
2024-10-18T06:00,54.0,47.9,0.0,0.0,0.0,0.0,0.0,100,100,9.7,11.5,96,34.2,44.0
2024-10-18T07:00,51.4,46.3,0.0,0.0,0.0,0.0,0.0,64,64,7.1,9.0,20,35.7,43.2
2024-10-18T08:00,49.0,44.0,0.0,0.0,0.0,0.0,0.0,7,70,5.9,14.0,70,34.0,41.3
2024-10-18T09:00,45.0,41.1,0.0,0.0,0.0,0.0,0.0,0,0,3.8,5.4,0,37.5,40.6
2024-10-18T10:00,46.3,41.7,0.0,0.0,0.0,0.0,0.0,2,2,8.5,14.8,2,39.8,42.4
2024-10-18T11:00,49.6,43.8,0.0,0.0,0.0,0.0,0.0,0,100,14.3,20.9,5,41.3,44.7
2024-10-18T12:00,49.9,43.9,0.0,0.0,0.0,0.0,0.0,0,100,13.4,16.6,8,39.4,43.9
2024-10-18T13:00,50.7,44.1,0.0,0.0,0.0,0.0,0.0,14,100,15.4,20.5,42,39.0,44.2
2024-10-18T14:00,50.0,43.8,7.0,0.0,0.0,0.0,0.0,1,100,13.4,16.6,18,38.7,43.7
2024-10-18T15:00,50.8,44.4,12.0,0.0,0.0,0.0,0.0,0,100,13.2,15.8,12,37.0,43.4
2024-10-18T16:00,52.0,44.6,12.0,0.0,0.0,0.0,0.0,98,99,16.0,21.2,99,35.9,43.6
2024-10-18T17:00,51.2,43.7,7.0,0.0,0.0,0.0,0.0,96,100,17.2,20.9,99,36.9,43.6
2024-10-18T18:00,50.3,44.1,11.0,0.0,0.0,0.0,0.0,99,100,12.0,16.2,99,36.5,42.9
2024-10-18T19:00,47.8,42.5,36.0,0.0,0.0,0.0,0.0,99,100,10.4,18.0,99,38.9,42.7
2024-10-18T20:00,45.1,39.8,45.0,0.8,0.8,0.0,0.0,92,100,12.3,19.1,10,41.2,42.6
2024-10-18T21:00,45.3,40.9,21.0,0.1,0.1,0.0,0.0,98,100,8.4,15.8,33,40.8,42.4
2024-10-18T22:00,45.1,40.2,19.0,0.0,0.0,0.0,0.0,46,100,9.3,15.1,99,39.9,41.9
2024-10-18T23:00,43.1,38.4,17.0,0.0,0.0,0.0,0.0,0,100,8.9,14.0,99,40.1,41.1
2024-10-19T00:00,42.7,38.6,23.0,0.0,0.0,0.0,0.0,6,100,5.8,13.3,68,39.1,40.4
2024-10-19T01:00,42.9,37.9,1.0,0.0,0.0,0.0,0.0,0,100,8.4,12.6,21,38.1,39.9
2024-10-19T02:00,43.1,38.4,3.0,0.0,0.0,0.0,0.0,11,100,8.1,11.2,29,39.5,40.7
2024-10-19T03:00,42.5,38.4,5.0,0.0,0.0,0.0,0.0,35,100,6.3,9.4,2,39.5,40.5
2024-10-19T04:00,42.8,39.4,0.0,0.0,0.0,0.0,0.0,98,100,3.2,4.0,23,39.2,40.5
2024-10-19T05:00,42.3,39.1,1.0,0.0,0.0,0.0,0.0,99,100,3.1,6.8,2,40.1,40.8
2024-10-19T06:00,42.8,40.1,1.0,0.0,0.0,0.0,0.0,99,100,1.1,4.0,99,40.1,41.0
2024-10-19T07:00,43.4,40.1,1.0,0.0,0.0,0.0,0.0,99,100,3.6,4.7,6,39.8,41.1
2024-10-19T08:00,43.4,39.8,1.0,0.0,0.0,0.0,0.0,99,100,5.1,12.6,69,40.4,41.4
2024-10-19T09:00,43.7,40.2,1.0,0.0,0.0,0.0,0.0,99,100,4.6,12.6,99,40.7,41.7
2024-10-19T10:00,43.6,41.2,3.0,0.0,0.0,0.0,0.0,99,99,0.7,5.8,75,40.9,41.8
2024-10-19T11:00,45.1,42.1,4.0,0.0,0.0,0.0,0.0,81,81,3.1,5.4,59,40.9,42.4
2024-10-19T12:00,47.8,45.0,4.0,0.0,0.0,0.0,0.0,99,99,3.3,16.6,91,42.2,44.3
2024-10-19T13:00,52.0,49.9,13.0,0.0,0.0,0.0,0.0,99,99,1.1,18.4,97,42.9,46.6
2024-10-19T14:00,54.7,50.9,3.0,0.0,0.0,0.0,0.0,8,64,7.6,7.6,64,42.7,47.8
2024-10-19T15:00,57.6,53.9,0.0,0.0,0.0,0.0,0.0,71,99,7.6,10.1,99,43.3,49.4
2024-10-19T16:00,59.2,54.8,0.0,0.0,0.0,0.0,0.0,28,42,10.7,17.3,42,44.0,50.5
2024-10-19T17:00,60.1,54.8,0.0,0.0,0.0,0.0,0.0,0,6,14.4,18.7,6,43.9,50.9
2024-10-19T18:00,62.2,57.0,0.0,0.0,0.0,0.0,0.0,0,0,13.7,15.1,0,43.8,51.9
2024-10-19T19:00,61.5,56.3,0.0,0.0,0.0,0.0,0.0,3,3,14.5,17.6,0,44.2,51.7
2024-10-19T20:00,57.6,53.5,0.0,0.0,0.0,0.0,0.0,0,0,8.9,12.6,0,42.9,49.3
2024-10-19T21:00,53.8,50.6,0.0,0.0,0.0,0.0,0.0,0,0,2.9,16.9,0,39.8,46.1
2024-10-19T22:00,51.0,47.4,0.0,0.0,0.0,0.0,0.0,49,49,5.1,7.6,0,40.4,44.9
2024-10-19T23:00,48.5,45.5,0.0,0.0,0.0,0.0,0.0,94,94,2.6,2.9,0,40.6,43.8
2024-10-20T00:00,47.8,43.8,0.0,0.0,0.0,0.0,0.0,65,65,6.2,6.1,0,40.2,43.3
2024-10-20T01:00,46.0,42.5,0.0,0.0,0.0,0.0,0.0,82,82,5.6,9.7,0,41.5,43.1
2024-10-20T02:00,45.7,41.8,0.0,0.0,0.0,0.0,0.0,99,99,5.4,7.9,11,39.6,42.0
2024-10-20T03:00,45.1,41.9,0.0,0.0,0.0,0.0,0.0,99,99,3.1,4.7,0,40.0,41.9
2024-10-20T04:00,44.7,40.6,0.0,0.0,0.0,0.0,0.0,87,87,7.1,7.9,0,41.1,42.3
2024-10-20T05:00,44.2,40.7,0.0,0.0,0.0,0.0,0.0,99,99,4.0,6.1,0,39.9,41.5
2024-10-20T06:00,43.8,40.7,0.0,0.0,0.0,0.0,0.0,83,83,2.1,5.4,58,39.3,41.0
2024-10-20T07:00,42.4,38.5,0.0,0.0,0.0,0.0,0.0,0,0,4.3,7.2,0,38.0,39.7
2024-10-20T08:00,41.0,37.3,0.0,0.0,0.0,0.0,0.0,0,9,3.3,7.2,0,37.7,38.9
2024-10-20T09:00,40.8,35.2,0.0,0.0,0.0,0.0,0.0,4,4,10.7,14.4,0,38.1,39.0
2024-10-20T10:00,40.6,37.4,0.0,0.0,0.0,0.0,0.0,0,86,2.9,12.2,0,39.3,39.6
2024-10-20T11:00,42.0,39.4,0.0,0.0,0.0,0.0,0.0,35,100,2.3,18.0,2,42.0,41.8
2024-10-20T12:00,46.1,43.0,0.0,0.0,0.0,0.0,0.0,10,99,6.8,7.2,99,44.8,45.1
2024-10-20T13:00,52.3,51.1,0.0,0.0,0.0,0.0,0.0,0,99,2.2,4.7,99,47.3,49.1
2024-10-20T14:00,59.8,57.9,0.0,0.0,0.0,0.0,0.0,4,10,3.8,5.4,0,46.3,51.9
2024-10-20T15:00,65.7,65.2,0.0,0.0,0.0,0.0,0.0,0,0,4.3,15.5,0,47.6,55.1
2024-10-20T16:00,70.6,67.4,0.0,0.0,0.0,0.0,0.0,0,0,7.3,19.1,0,40.1,54.3
2024-10-20T17:00,75.7,69.4,0.0,0.0,0.0,0.0,0.0,84,84,10.5,23.8,10,34.1,54.4
2024-10-20T18:00,74.7,67.8,0.0,0.0,0.0,0.0,0.0,5,5,11.6,24.8,0,32.1,53.3
2024-10-20T19:00,72.5,66.6,1.0,0.0,0.0,0.0,0.0,25,62,7.7,18.7,62,31.5,52.2
2024-10-20T20:00,67.4,62.3,0.0,0.0,0.0,0.0,0.0,99,99,4.9,14.8,99,32.2,50.1
2024-10-20T21:00,63.1,56.6,0.0,0.0,0.0,0.0,0.0,99,99,13.8,29.5,99,37.7,49.9
2024-10-20T22:00,62.1,55.3,0.0,0.0,0.0,0.0,0.0,99,99,15.1,30.6,0,38.1,49.6
2024-10-20T23:00,59.7,53.8,1.0,0.0,0.0,0.0,0.0,99,99,13.7,37.4,99,40.5,49.3
2024-10-21T00:00,59.1,49.3,6.0,0.0,0.0,0.0,0.0,100,100,26.3,51.5,0,37.2,47.8
2024-10-21T01:00,56.7,49.6,15.0,0.0,0.0,0.0,0.0,98,98,16.4,46.8,0,38.2,46.9
2024-10-21T02:00,55.7,49.2,8.0,0.0,0.0,0.0,0.0,98,98,13.0,27.7,0,36.3,45.7
2024-10-21T03:00,53.7,45.7,3.0,0.0,0.0,0.0,0.0,81,81,15.5,26.6,0,31.1,42.9
2024-10-21T04:00,53.1,44.3,1.0,0.0,0.0,0.0,0.0,0,0,17.3,34.9,0,29.4,42.0
2024-10-21T05:00,50.5,42.7,1.0,0.0,0.0,0.0,0.0,0,0,12.5,20.5,0,27.0,39.9
2024-10-21T06:00,50.6,42.4,6.0,0.0,0.0,0.0,0.0,0,100,17.0,36.0,100,32.2,41.6
2024-10-21T07:00,52.1,45.1,13.0,0.0,0.0,0.0,0.0,0,80,11.3,29.2,80,30.8,41.9
2024-10-21T08:00,51.5,44.8,31.0,0.0,0.0,0.0,0.0,0,100,10.9,32.4,100,31.4,41.8
2024-10-21T09:00,49.6,45.0,41.0,0.0,0.0,0.0,0.0,0,60,4.6,7.9,0,34.9,41.9
2024-10-21T10:00,51.4,46.5,23.0,0.0,0.0,0.0,0.0,0,97,6.9,33.1,29,36.6,43.5
2024-10-21T11:00,53.6,48.5,14.0,0.0,0.0,0.0,0.0,0,100,7.4,20.2,100,35.9,44.5
2024-10-21T12:00,57.1,52.7,10.0,0.0,0.0,0.0,0.0,0,100,5.2,31.3,100,36.5,46.5
2024-10-21T13:00,57.6,51.4,15.0,0.0,0.0,0.0,0.0,99,99,14.8,42.8,99,40.6,48.3
2024-10-21T14:00,56.2,49.9,18.0,0.2,0.2,0.0,0.0,0,98,17.4,43.6,98,42.9,48.6
2024-10-21T15:00,62.7,59.2,12.0,0.0,0.0,0.0,0.0,0,1,3.7,22.0,1,39.3,50.3
2024-10-21T16:00,66.7,58.4,5.0,0.0,0.0,0.0,0.0,0,0,21.7,40.3,0,34.3,50.5
2024-10-21T17:00,66.3,55.5,0.0,0.0,0.0,0.0,0.0,0,0,27.8,54.4,0,33.1,49.9
2024-10-21T18:00,67.3,57.1,0.0,0.0,0.0,0.0,0.0,0,0,23.7,46.8,0,31.2,49.8
2024-10-21T19:00,65.1,56.3,0.0,0.0,0.0,0.0,0.0,0,0,18.0,49.0,0,30.3,48.5
2024-10-21T20:00,60.9,53.5,0.0,0.0,0.0,0.0,0.0,0,0,12.6,46.1,0,30.0,46.3
2024-10-21T21:00,57.3,50.9,0.0,0.0,0.0,0.0,0.0,0,0,9.2,52.6,0,31.2,44.9
2024-10-21T22:00,56.9,51.9,0.0,0.0,0.0,0.0,0.0,0,0,4.4,32.0,0,31.6,44.8
2024-10-21T23:00,54.5,48.6,0.0,0.0,0.0,0.0,0.0,0,0,4.7,41.8,0,26.0,41.9
2024-10-22T00:00,52.9,46.3,0.0,0.0,0.0,0.0,0.0,0,0,7.4,19.8,0,26.0,41.0
2024-10-22T01:00,52.1,46.6,0.0,0.0,0.0,0.0,0.0,0,0,3.6,31.3,0,26.6,40.7
2024-10-22T02:00,47.2,38.1,0.0,0.0,0.0,0.0,0.0,0,0,17.9,18.0,0,28.0,38.3
2024-10-22T03:00,47.6,39.2,0.0,0.0,0.0,0.0,0.0,0,0,14.4,16.6,0,26.2,38.0
2024-10-22T04:00,46.5,39.1,0.0,0.0,0.0,0.0,0.0,0,0,10.7,11.5,0,26.3,37.4
2024-10-22T05:00,45.8,38.5,0.0,0.0,0.0,0.0,0.0,0,0,10.1,14.4,0,26.2,37.0
2024-10-22T06:00,46.0,38.2,0.0,0.0,0.0,0.0,0.0,0,0,12.2,18.4,0,26.4,37.2
2024-10-22T07:00,44.2,37.1,0.0,0.0,0.0,0.0,0.0,0,0,9.7,18.0,0,27.2,36.3
2024-10-22T08:00,42.9,36.3,0.0,0.0,0.0,0.0,0.0,0,0,8.4,10.4,0,28.3,35.9
2024-10-22T09:00,43.3,35.6,0.0,0.0,0.0,0.0,0.0,0,0,11.9,17.3,0,27.3,35.8
2024-10-22T10:00,44.7,36.9,0.0,0.0,0.0,0.0,0.0,3,3,11.8,16.6,0,25.7,36.2
2024-10-22T11:00,53.2,47.2,0.0,0.0,0.0,0.0,0.0,0,0,7.2,14.4,0,29.5,42.2
2024-10-22T12:00,64.8,59.4,0.0,0.0,0.0,0.0,0.0,3,3,3.4,11.9,0,27.1,47.4
2024-10-22T13:00,69.3,62.9,0.0,0.0,0.0,0.0,0.0,1,1,6.1,10.4,0,25.2,48.9
2024-10-22T14:00,72.1,66.4,0.0,0.0,0.0,0.0,0.0,0,0,6.0,13.7,0,23.5,49.6
2024-10-22T15:00,75.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,5.2,18.7,0,22.6,50.6
2024-10-22T16:00,76.2,70.9,0.0,0.0,0.0,0.0,0.0,0,0,5.4,18.0,0,23.5,51.3
2024-10-22T17:00,77.7,72.2,0.0,0.0,0.0,0.0,0.0,0,0,3.6,16.2,0,24.7,52.3
2024-10-22T18:00,76.7,70.0,0.0,0.0,0.0,0.0,0.0,1,1,7.1,16.6,0,23.9,51.6
2024-10-22T19:00,74.0,66.3,0.0,0.0,0.0,0.0,0.0,0,0,12.1,14.8,0,26.4,51.3
2024-10-22T20:00,69.6,62.9,0.0,0.0,0.0,0.0,0.0,0,0,7.0,16.6,0,24.2,48.8
2024-10-22T21:00,63.7,57.5,0.0,0.0,0.0,0.0,0.0,0,0,4.0,6.8,0,21.8,45.4
2024-10-22T22:00,59.0,52.6,0.0,0.0,0.0,0.0,0.0,0,0,4.7,4.7,0,21.2,43.0
2024-10-22T23:00,57.7,52.5,0.0,0.0,0.0,0.0,0.0,0,0,0.8,6.8,0,23.1,42.8
2024-10-23T00:00,55.6,48.7,0.0,0.0,0.0,0.0,0.0,0,0,7.2,7.2,0,23.0,41.7
2024-10-23T01:00,52.1,44.6,0.0,0.0,0.0,0.0,0.0,0,0,8.0,8.3,0,19.9,39.1
2024-10-23T02:00,48.4,42.0,0.0,0.0,0.0,0.0,0.0,0,0,4.2,13.0,0,20.6,37.1
2024-10-23T03:00,47.5,41.1,0.0,0.0,0.0,0.0,0.0,0,0,3.9,5.0,0,19.8,36.4
2024-10-23T04:00,46.8,40.2,0.0,0.0,0.0,0.0,0.0,0,0,5.4,5.4,0,21.2,36.3
2024-10-23T05:00,45.8,39.2,0.0,0.0,0.0,0.0,0.0,0,0,4.6,4.3,0,19.7,35.4
2024-10-23T06:00,43.6,36.2,0.0,0.0,0.0,0.0,0.0,0,0,9.1,9.0,0,22.6,34.7
2024-10-23T07:00,41.5,34.9,0.0,0.0,0.0,0.0,0.0,0,0,6.6,6.5,0,23.8,33.8
2024-10-23T08:00,41.7,34.1,0.0,0.0,0.0,0.0,0.0,0,0,10.5,10.4,0,24.0,33.9
2024-10-23T09:00,40.6,33.6,0.0,0.0,0.0,0.0,0.0,0,0,8.4,8.3,0,24.4,33.4
2024-10-23T10:00,41.4,36.0,0.0,0.0,0.0,0.0,0.0,1,1,4.4,4.3,0,29.3,35.4
2024-10-23T11:00,50.3,45.6,0.0,0.0,0.0,0.0,0.0,0,0,2.9,5.0,0,31.3,41.1
2024-10-23T12:00,56.8,52.5,0.0,0.0,0.0,0.0,0.0,35,35,2.5,11.5,0,32.8,45.1
2024-10-23T13:00,64.3,59.1,0.0,0.0,0.0,0.0,0.0,53,53,4.8,15.8,0,31.4,48.4
2024-10-23T14:00,70.5,66.5,0.0,0.0,0.0,0.0,0.0,52,52,2.2,7.6,0,29.8,50.8
2024-10-23T15:00,74.0,68.8,0.0,0.0,0.0,0.0,0.0,5,5,7.4,11.9,0,27.8,51.7
2024-10-23T16:00,75.8,70.4,0.0,0.0,0.0,0.0,0.0,0,0,8.4,15.1,0,29.3,52.9
2024-10-23T17:00,77.9,71.9,0.0,0.0,0.0,0.0,0.0,0,0,5.6,15.8,0,26.5,52.9
2024-10-23T18:00,78.2,72.3,0.0,0.0,0.0,0.0,0.0,0,0,5.1,8.3,0,26.7,53.0
2024-10-23T19:00,76.2,67.6,0.0,0.0,0.0,0.0,0.0,0,0,15.9,26.6,0,28.2,52.7
2024-10-23T20:00,68.8,61.3,0.0,0.0,0.0,0.0,0.0,0,0,13.9,27.4,0,31.6,50.6
2024-10-23T21:00,61.4,56.7,0.0,0.0,0.0,0.0,0.0,0,0,4.1,23.8,0,32.8,47.5
2024-10-23T22:00,56.7,51.3,0.0,0.0,0.0,0.0,0.0,0,0,6.6,10.1,0,33.2,45.2
2024-10-23T23:00,54.6,49.5,0.0,0.0,0.0,0.0,0.0,0,0,5.0,4.7,0,32.0,43.7
2024-10-24T00:00,51.8,46.1,0.0,0.0,0.0,0.0,0.0,0,0,8.3,12.6,0,33.8,42.7
2024-10-24T01:00,50.0,44.6,0.0,0.0,0.0,0.0,0.0,0,0,7.1,11.9,0,33.5,41.7
2024-10-24T02:00,49.0,43.8,0.0,0.0,0.0,0.0,0.0,0,0,6.1,7.6,0,33.1,41.0
2024-10-24T03:00,47.0,40.5,0.0,0.0,0.0,0.0,0.0,0,0,9.4,13.7,0,30.3,38.9
2024-10-24T04:00,45.9,38.3,0.0,0.0,0.0,0.0,0.0,0,0,10.3,13.7,0,24.6,36.6
2024-10-24T05:00,44.2,37.1,0.0,0.0,0.0,0.0,0.0,0,0,8.0,14.0,0,23.1,35.2
2024-10-24T06:00,41.5,33.8,0.0,0.0,0.0,0.0,0.0,0,0,10.8,16.2,0,24.3,33.9
2024-10-24T07:00,40.6,32.9,0.0,0.0,0.0,0.0,0.0,0,0,10.9,20.5,0,24.8,33.4
2024-10-24T08:00,44.7,36.9,0.0,0.0,0.0,0.0,0.0,0,0,8.4,14.0,0,17.3,34.3
2024-10-24T09:00,43.3,35.0,0.0,0.0,0.0,0.0,0.0,0,0,10.1,19.1,0,17.4,33.4
2024-10-24T10:00,45.2,36.4,0.0,0.0,0.0,0.0,0.0,0,0,12.6,19.8,0,17.8,34.7
2024-10-24T11:00,52.5,46.9,0.0,0.0,0.0,0.0,0.0,0,52,2.7,14.8,52,24.2,40.3
2024-10-24T12:00,64.7,58.3,0.0,0.0,0.0,0.0,0.0,0,11,4.7,8.3,11,21.4,45.8
